application_date,approval_id,issue_date,latitude,longitude,project_id,complete_cancel_date,job_id,status,valuation
2016-03-22,1678675,2016-09-06,32.695573,-117.083505,479296,2016-09-09,925547,Completed,
2016-09-06,1783529,2016-09-06,32.948576,-117.10943,509117,,980910,Issued,
2016-09-06,1783538,2016-09-06,33.00569,-117.057951,509122,2016-11-03,980916,Completed,
2016-09-06,1783545,2016-09-06,32.952177,-117.13119,509124,2016-09-23,980920,Completed,
2016-09-06,1783547,2016-09-06,32.806129,-117.020307,509125,2016-10-12,980922,Completed,
2016-09-06,1783557,2016-09-06,32.575935,-117.016561,509128,2016-09-22,980928,Completed,
2016-09-06,1783566,2016-09-06,32.708463,-117.049954,509130,,980932,Issued,
2016-09-06,1783568,2016-09-06,32.924253,-117.146843,509131,2016-10-12,980934,Completed,
2016-09-06,1783574,2016-09-06,32.705641,-117.032315,509132,2016-10-11,980936,Completed,
2016-09-06,1783578,2016-09-06,32.692362,-117.07049,509133,,980938,Issued,
2016-09-06,1785530,2016-09-06,32.924723,-117.084018,509710,2016-09-22,981934,Completed,
2016-09-07,1788452,2016-09-07,32.584303,-117.04618,510537,2016-10-13,983485,Completed,
2016-09-07,1788474,2016-09-07,32.954998,-117.113552,510543,,983499,Issued,
2016-09-07,1788511,2016-09-07,32.920242,-117.143511,510553,2016-10-24,983517,Completed,
2016-08-23,1779490,2016-09-07,32.991838,-117.162281,507964,2016-09-08,978779,Completed,
2016-09-07,1780648,2016-09-07,32.747522,-117.089955,508326,2016-09-20,979433,Completed,
2016-08-11,1771788,2016-09-07,32.919645,-117.142801,505846,,974751,Issued,
2016-09-07,1788645,2016-09-07,32.586593,-117.058644,510591,2016-10-19,983587,Completed,
2016-09-07,1788688,2016-09-07,32.692299,-117.064177,510605,2016-10-14,983609,Completed,
2016-09-07,1788815,2016-09-07,32.738199,-117.222498,510638,,983677,Pending Invoice Payment,
2016-09-07,1788829,2016-09-07,32.922894,-117.141582,510644,2016-09-29,983687,Completed,
2016-09-07,1788840,2016-09-07,32.587127,-117.016867,510651,2017-01-03,983698,Completed,
2016-09-07,1788866,2016-09-07,32.586237,-117.067695,510659,2016-09-26,983714,Completed,
2016-09-07,1788936,2016-09-07,32.792269,-117.090639,510682,2016-09-26,983757,Completed,
2016-09-07,1788951,2016-09-07,32.692412,-117.058747,510683,2016-10-06,983759,Completed,
2016-09-07,1789019,2016-09-07,32.69066,-117.054385,510705,,983799,Issued,
2016-09-07,1789037,2016-09-07,33.038562,-117.083285,510718,2016-09-15,983818,Completed,
2016-09-07,1789046,2016-09-07,33.022727,-117.06446,510721,2016-11-16,983823,Completed,
2016-09-07,1789072,2016-09-07,32.846932,-117.268103,510728,2016-10-06,983837,Completed,
2016-09-07,1789100,2016-09-07,33.01872,-117.136699,510734,2016-09-14,983849,Completed,
2016-08-26,1782363,2016-09-07,32.819204,-117.09032,508805,2016-09-16,980330,Completed,
2016-09-07,1783550,2016-09-07,32.911987,-117.150439,509126,2016-09-21,980924,Completed,
2016-09-07,1789198,2016-09-07,32.825765,-117.173757,510768,2016-10-03,983902,Completed,
2016-09-07,1789204,2016-09-07,32.93192,-117.09024,510771,2016-09-13,983906,Completed,
2016-09-07,1789221,2016-09-07,32.794936,-117.006851,510776,,983914,Issued,
2016-09-08,1787577,2016-09-08,32.945399,-117.243641,510289,2016-10-06,983025,Completed,
2016-09-08,1787581,2016-09-08,32.968593,-117.162095,510290,,983027,Issued,
2016-09-08,1789396,2016-09-08,32.693775,-117.051995,510833,2016-10-12,984025,Completed,
2016-09-08,1787557,2016-09-08,32.76054,-117.103829,510285,2016-10-08,983017,Completed,
2016-09-08,1787563,2016-09-08,32.761208,-117.150983,510287,2016-09-29,983021,Completed,
2016-09-08,1789427,2016-09-08,32.55788,-117.04047,510842,2016-12-09,984044,Completed,
2016-09-08,1787601,2016-09-08,33.011527,-117.143542,510297,2016-11-10,983041,Completed,
2016-09-08,1789447,2016-09-08,32.58646,-117.038541,510846,2016-09-30,984052,Completed,
2016-09-08,1789471,2016-09-08,32.951179,-117.139333,510850,2016-10-07,984058,Completed,
2016-09-08,1789503,2016-09-08,32.7027,-117.115735,510861,2016-09-16,984080,Completed,
2016-09-08,1787604,2016-09-08,32.95929,-117.159788,510298,,983043,Issued,
2016-09-08,1788004,2016-09-08,32.9268,-117.099059,510406,2016-10-04,983251,Completed,
2016-09-08,1788022,2016-09-08,32.788421,-117.069858,510412,2016-09-27,983263,Completed,
2016-09-08,1789653,2016-09-08,32.915706,-117.189229,510898,2016-09-28,984153,Completed,
2016-09-08,1788037,2016-09-08,32.959153,-117.143779,510422,2016-09-23,983275,Completed,
2016-09-08,1789708,2016-09-08,33.036164,-117.087103,510913,2016-09-14,984178,Completed,
2016-08-31,1785137,2016-09-08,32.691596,-117.059474,509597,2016-09-20,981744,Completed,
2016-09-08,1789845,2016-09-08,32.91506,-117.07566,510948,,984253,Issued,
2016-09-08,1789873,2016-09-08,32.949228,-117.251163,510956,2016-09-30,984263,Completed,
2016-09-08,1789880,2016-09-08,32.824176,-117.199912,510959,2016-10-17,984269,Completed,
2016-09-08,1789890,2016-09-08,32.783545,-117.196263,510963,2016-10-19,984277,Completed,
2016-09-08,1789888,2016-09-08,32.796171,-117.016875,510961,2016-11-03,984275,Completed,
2016-09-08,1789898,2016-09-08,32.908551,-117.170019,510965,,984281,Issued,
,1768113,2016-09-08,32.794065,-117.167996,504782,2016-09-13,972807,Completed,
2016-09-08,1789907,2016-09-08,32.837604,-117.188949,510966,2016-09-30,984289,Completed,
2016-09-08,1789925,2016-09-08,32.814014,-117.215153,510972,,984295,Issued,
2016-09-08,1789935,2016-09-08,32.967863,-117.23606,510977,2016-09-13,984306,Completed,
2016-09-08,1789969,2016-09-08,32.589659,-117.015063,510986,2016-10-28,984321,Completed,
2016-09-08,1776878,2016-09-08,32.79832,-117.029188,507250,2016-09-13,977424,Completed,
2016-09-08,1790050,2016-09-08,33.009495,-117.136116,511012,2016-09-26,984370,Completed,
2016-08-23,1778657,2016-09-08,32.708289,-117.021585,507743,2016-09-21,978342,Completed,15000
2016-09-08,1789278,2016-09-08,32.777682,-117.189442,510796,2016-09-16,983952,Completed,
2016-09-08,1790171,2016-09-08,32.997616,-117.081113,511036,,984426,Issued,
2016-09-08,1790246,2016-09-08,32.947944,-117.110203,510994,,984332,Issued,
2016-09-08,1790248,2016-09-08,32.781863,-117.066475,511051,2016-10-03,984466,Completed,
2016-09-08,1790267,2016-09-08,32.578581,-117.049864,511057,2016-10-03,984478,Completed,
2016-09-08,1790270,2016-09-08,32.919963,-117.156927,511058,2016-11-02,984480,Completed,
2016-09-09,1790289,2016-09-09,32.930603,-117.009124,511063,2016-09-24,984490,Completed,
2016-09-09,1790376,2016-09-09,32.786298,-117.192046,511095,2016-09-15,984550,Completed,
2016-09-09,1790390,2016-09-09,32.585459,-117.01468,511100,2016-09-27,984560,Completed,
2016-09-09,1790412,2016-09-09,32.819531,-117.255703,511108,2016-09-21,984571,Completed,
2016-09-09,1790421,2016-09-09,32.74034,-117.162793,511109,,984577,Issued,
2016-09-09,1790452,2016-09-09,32.748514,-117.211231,511120,2016-09-14,984595,Completed,
2016-09-09,1790476,2016-09-09,32.682948,-117.042429,511130,2016-10-06,984613,Completed,
2016-09-09,1790506,2016-09-09,32.956458,-117.104718,511135,2016-10-01,984625,Completed,
2016-09-09,1790741,2016-09-09,32.861285,-117.199375,511184,2016-09-16,984738,Completed,
2016-09-09,1790779,2016-09-09,32.703815,-117.113523,511197,2016-09-23,984756,Completed,
2016-09-09,1790852,2016-09-09,32.738199,-117.222498,511222,2016-09-14,984800,Completed,
2016-09-09,1790886,2016-09-09,32.961655,-117.126763,511234,2016-10-19,984822,Completed,
2016-09-09,1790895,2016-09-09,32.693035,-117.086884,511227,2016-09-29,984804,Completed,
2016-09-09,1790933,2016-09-09,32.705242,-117.04485,511239,,984837,Pending Invoice Payment,
2016-09-09,1790969,2016-09-09,32.706548,-117.025786,511244,2016-10-06,984856,Completed,
2016-08-25,1780476,2016-09-09,32.747072,-117.169738,508271,2016-10-13,979336,Completed,
2016-08-05,1768190,2016-09-09,32.796995,-117.075415,504809,2016-09-22,972859,Completed,
2016-09-11,1778189,2016-09-11,33.036981,-117.070936,507610,2016-09-24,978109,Completed,
2016-09-11,1763692,2016-09-11,32.929086,-117.020224,503533,2016-10-28,970367,Completed,
2016-09-11,1762793,2016-09-11,32.82826,-117.09319,503244,2016-09-28,969862,Completed,
2016-09-11,1787583,2016-09-11,32.739991,-117.24045,510291,2016-09-29,983029,Completed,
2016-09-11,1787587,2016-09-11,32.925393,-117.12541,510292,2016-09-29,983031,Completed,
2016-09-11,1787590,2016-09-11,32.785455,-117.15074,510293,2016-09-19,983033,Completed,
2016-09-11,1787592,2016-09-11,32.992175,-117.090262,510294,,983035,Pending Invoice Payment,
2016-09-12,1787595,2016-09-12,32.825115,-117.089169,510295,2016-10-21,983037,Completed,
2016-09-12,1787610,2016-09-12,32.574354,-117.022242,510300,2016-10-10,983047,Completed,
2016-09-12,1790343,2016-09-12,32.717907,-117.041781,510423,2016-09-20,983277,Completed,
2016-09-12,1788150,2016-09-12,32.773772,-117.092121,510455,2017-01-04,983329,Completed,
2016-09-12,1788529,2016-09-12,32.915928,-117.071679,510482,2016-10-07,983389,Completed,
2016-09-12,1780399,2016-09-12,32.829544,-117.208792,508247,2016-12-19,979294,Completed,
2016-09-12,1780938,2016-09-12,32.754157,-117.180113,508414,2016-09-14,979592,Completed,
2016-09-12,1787083,2016-09-12,32.740992,-117.249249,510149,2016-10-11,982774,Completed,
2016-09-12,1787311,2016-09-12,32.800426,-117.025168,510207,2016-10-14,982882,Completed,
2016-09-12,1787571,2016-09-12,32.582802,-117.057499,510288,2016-09-28,983023,Completed,
2016-09-12,1787598,2016-09-12,32.963309,-117.119492,510296,2016-09-27,983039,Completed,
2016-09-12,1787607,2016-09-12,32.772756,-117.062581,510299,2016-10-10,983045,Completed,
2016-09-12,1787973,2016-09-12,32.961453,-117.14999,510393,2016-10-11,983230,Completed,
2016-09-12,1791412,2016-09-12,32.70301,-117.068017,511365,,985062,Issued,
2016-09-12,1791440,2016-09-12,32.743857,-117.230236,511376,2016-10-19,985078,Completed,
2016-09-12,1787098,2016-09-12,32.951298,-117.205182,510153,2016-09-23,982785,Completed,
2016-09-12,1787379,2016-09-12,32.917715,-117.076861,510233,2016-11-15,982923,Completed,
2016-09-12,1791512,2016-09-12,32.808076,-117.142994,511393,2016-10-18,985104,Completed,
2016-09-12,1791471,2016-09-12,32.956368,-117.146157,511385,,985095,Issued,
2016-09-12,1791577,2016-09-12,32.793465,-117.043622,511422,2016-09-22,985157,Completed,
2016-09-12,1791649,2016-09-12,32.959843,-117.148037,511444,2016-09-27,985193,Completed,
2016-09-12,1791691,2016-09-12,32.992529,-117.091583,511451,2016-11-15,985210,Completed,
2016-09-12,1791696,2016-09-12,32.94622,-117.206822,511408,,985122,Issued,
2016-09-12,1791653,2016-09-12,32.755723,-117.058759,511443,2016-10-02,985191,Completed,
2016-09-12,1791709,2016-09-12,32.804839,-117.196371,511459,,985230,Issued,
2016-09-12,1791748,2016-09-12,32.929312,-117.101906,511473,,985255,Issued,
2016-09-12,1791767,2016-09-12,32.934574,-117.124498,511478,2016-12-20,985261,Completed,
2016-09-12,1791808,2016-09-12,32.990641,-117.089572,511490,2016-09-27,985286,Completed,
2016-09-12,1791854,2016-09-12,32.577286,-117.041468,511506,,985312,Issued,
2016-09-12,1791876,2016-09-12,32.785168,-117.058329,511515,2016-09-29,985326,Completed,
2016-07-21,1756447,2016-09-12,32.965146,-117.101937,501407,,966521,Issued,
2016-09-12,1791976,2016-09-12,32.56984,-117.096493,511546,2016-09-26,985381,Completed,
2016-09-12,1791975,2016-09-12,33.014339,-117.064356,511535,2016-09-20,985372,Completed,
2016-09-12,1792039,2016-09-12,33.005451,-117.142051,511563,,985413,Issued,
2016-09-13,1792096,2016-09-13,32.719027,-117.092203,511578,,985442,Issued,
2016-09-13,1792100,2016-09-13,32.789019,-117.088795,511580,2016-10-02,985446,Completed,
2016-09-13,1792295,2016-09-13,32.70081,-117.070607,511634,2016-11-21,985546,Completed,
2016-09-08,1789724,2016-09-13,32.928,-117.017197,510916,2016-11-30,984186,Completed,
2016-09-08,1789853,2016-09-13,33.038863,-117.07685,510945,2016-11-21,984251,Completed,
2016-09-13,1784062,2016-09-13,32.582966,-117.056065,509286,2016-10-07,981200,Completed,
2016-09-13,1792340,2016-09-13,32.723082,-117.122972,511648,,985568,Issued,
2016-09-13,1792470,2016-09-13,32.731886,-117.124031,511690,2016-10-14,985644,Completed,
2016-09-13,1792511,2016-09-13,32.835151,-117.194132,511698,2016-10-05,985673,Completed,
2016-09-07,1788747,2016-09-13,32.733068,-117.248899,510616,,983635,Issued,
2016-09-13,1792545,2016-09-13,32.743498,-117.238037,511708,,985702,Issued,
2016-09-13,1792655,2016-09-13,32.780687,-117.055584,511712,2016-09-22,985756,Completed,
2016-09-10,1791212,2016-09-13,32.780498,-117.058052,511307,2016-11-08,984960,Completed,
2016-09-10,1791219,2016-09-13,32.870107,-117.240391,511309,2016-11-04,984964,Completed,
2016-09-08,1789269,2016-09-13,32.923559,-117.128178,510793,2016-10-07,983946,Completed,
2016-09-13,1788324,2016-09-13,32.551238,-117.055539,510498,2016-09-23,983420,Completed,
2016-09-07,1788698,2016-09-13,32.714642,-117.036566,510608,2016-09-23,983615,Completed,
2015-12-22,1620980,2016-09-13,32.766583,-117.060377,463337,2016-12-05,896212,Completed,
2016-09-10,1791215,2016-09-13,32.83223,-117.185336,511308,2016-10-05,984962,Completed,
2016-09-13,1792898,2016-09-13,32.90355,-117.132032,511816,2016-11-25,985899,Completed,
2016-09-13,1792914,2016-09-13,32.762064,-117.075777,511814,2016-09-21,985907,Completed,
2016-09-13,1792929,2016-09-13,32.965102,-117.139405,511822,,985912,Issued,
2016-09-13,1793010,2016-09-13,32.784408,-117.189026,511843,,985949,Issued,
2016-09-13,1793019,2016-09-13,32.684006,-117.046313,511846,,985953,Issued,
2016-09-14,1793045,2016-09-14,33.005633,-117.141962,511857,2016-12-07,985969,Completed,
2016-09-14,1793216,2016-09-14,32.743804,-117.063179,511904,2016-09-28,986061,Completed,
2016-09-14,1793244,2016-09-14,32.936455,-117.186246,511914,2016-10-13,986078,Completed,
2016-09-14,1793164,2016-09-14,32.803865,-117.210498,511890,2016-09-29,986032,Completed,
2016-09-14,1793270,2016-09-14,32.80177,-117.180749,511922,2016-11-09,986093,Completed,
2016-09-14,1793356,2016-09-14,32.940856,-117.155549,511947,2016-09-27,986136,Completed,
2016-09-14,1793376,2016-09-14,32.921479,-117.04898,511951,2016-09-24,986146,Completed,
2016-09-14,1793399,2016-09-14,32.75054,-117.135958,511959,2016-09-22,986155,Completed,
2016-09-14,1793499,2016-09-14,33.036924,-117.089316,511988,2016-09-26,986202,Completed,
2016-09-14,1777437,2016-09-14,32.769853,-117.199307,507398,2016-11-18,977694,Completed,
2016-09-14,1793518,2016-09-14,32.582396,-117.004084,511989,2016-10-11,986208,Completed,
2016-09-14,1793538,2016-09-14,32.696335,-117.063154,511996,2016-10-06,986216,Completed,
2016-09-08,1789322,2016-09-14,32.965535,-117.1346,510813,2016-09-27,983986,Completed,
2016-09-14,1793559,2016-09-14,32.584423,-117.043324,512002,2016-10-17,986231,Completed,
2016-09-08,1789297,2016-09-14,32.795667,-117.01702,510805,2016-11-07,983968,Completed,
2016-09-14,1793636,2016-09-14,32.713719,-117.035713,512027,2016-09-27,986273,Completed,
2016-09-14,1793734,2016-09-14,32.719669,-117.124759,512047,2016-10-07,986329,Completed,
2016-09-14,1793754,2016-09-14,32.979248,-117.128784,512059,2016-09-27,986345,Completed,
2016-09-14,1793768,2016-09-14,32.775004,-117.202772,512066,2016-10-24,986360,Completed,
2016-09-14,1793832,2016-09-14,32.950464,-117.20826,512079,2016-10-27,986382,Completed,
2016-09-14,1793847,2016-09-14,33.046675,-117.062688,512087,2016-09-29,986398,Completed,
2016-09-14,1793858,2016-09-14,32.931649,-117.090052,512088,,986402,Issued,
2016-09-14,1793881,2016-09-14,32.929462,-117.224072,512095,2016-09-29,986414,Completed,
2016-09-14,1793890,2016-09-14,32.926696,-117.082815,512099,2016-10-26,986420,Completed,
2016-09-07,1788406,2016-09-15,32.578048,-117.075721,510528,2016-11-23,983471,Completed,
2016-09-07,1788791,2016-09-15,32.563581,-117.059374,510632,,983664,Pending Invoice Payment,
2016-09-08,1789266,2016-09-15,32.759663,-117.060727,510792,2016-10-18,983944,Completed,
2016-09-09,1790292,2016-09-15,32.858484,-117.186374,511064,2016-11-23,984492,Completed,
2016-09-09,1790297,2016-09-15,32.698093,-117.056679,511066,2016-10-19,984494,Completed,
2016-09-10,1791230,2016-09-15,33.041777,-117.058084,511313,2016-10-06,984972,Completed,
2016-09-09,1790842,2016-09-15,32.723422,-117.061499,511218,2016-10-13,984792,Completed,
2016-09-10,1791227,2016-09-15,32.943802,-117.156701,511312,2016-09-28,984970,Completed,
2016-09-10,1791224,2016-09-15,32.841397,-117.191024,511311,,984968,Issued,
2016-09-10,1791221,2016-09-15,33.041176,-117.086479,511310,2016-10-14,984966,Completed,
2016-09-15,1793984,2016-09-15,32.586195,-117.075155,512127,,986464,Issued,
2016-09-15,1763274,2016-09-15,32.753414,-117.180206,503405,2016-09-29,970125,Completed,
2016-09-10,1791209,2016-09-15,32.797097,-117.032727,511306,2016-09-29,984958,Completed,
2016-09-15,1794193,2016-09-15,32.839073,-117.199161,512186,2016-09-21,986563,Completed,
2016-09-15,1738517,2016-09-15,32.700508,-117.140324,496257,,956994,Issued,
2016-09-15,1745977,2016-09-15,32.718039,-117.027087,498401,2016-10-21,960929,Completed,
2016-09-15,1780792,2016-09-15,32.817847,-117.201921,508140,2016-10-07,979110,Completed,
2016-09-15,1771659,2016-09-15,32.939998,-117.073909,505799,2016-09-23,974670,Completed,
2016-09-15,1780074,2016-09-15,32.707961,-117.12355,508138,,979108,Issued,
2016-09-15,1789346,2016-09-15,32.744214,-117.09835,510819,2016-12-15,984000,Completed,
2016-09-07,1789173,2016-09-15,32.766855,-117.124821,510765,2016-09-22,983894,Completed,
2016-09-10,1791206,2016-09-15,32.802562,-117.075594,511305,2016-09-23,984956,Completed,
2016-09-15,1791616,2016-09-15,32.694467,-117.061408,511434,2016-09-28,985178,Completed,
2016-09-15,1791302,2016-09-15,32.923726,-117.134118,511335,,985011,Issued,
2016-09-15,1791631,2016-09-15,32.576954,-117.047285,511438,2016-10-07,985184,Completed,
2016-09-15,1794335,2016-09-15,32.920803,-117.14351,512229,2016-10-21,986640,Completed,
2016-09-15,1791299,2016-09-15,32.692647,-117.109282,511333,2016-10-03,985009,Completed,
2016-09-11,1791305,2016-09-15,32.56196,-117.080803,511336,2016-11-21,985013,Completed,
2016-09-08,1789272,2016-09-15,32.787553,-117.16622,510794,,983948,Issued,
2016-08-24,1780460,2016-09-15,32.763873,-117.075759,508267,2016-10-25,979327,Completed,15000
2016-09-15,1794374,2016-09-15,32.955401,-117.107762,512243,2016-10-07,986658,Completed,
2016-09-15,1794429,2016-09-15,32.924904,-117.159335,512259,2016-10-07,986696,Completed,
2016-09-15,1794446,2016-09-15,32.828602,-117.269385,512268,2016-09-29,986707,Completed,
2016-09-15,1791645,2016-09-15,32.799744,-117.126329,511439,2016-09-28,985187,Completed,
2016-09-15,1791674,2016-09-15,32.919376,-117.14927,511448,2016-09-28,985201,Completed,
2016-09-13,1792111,2016-09-15,32.703553,-117.025594,511583,,985452,Pending Invoice Payment,
2016-09-15,1794550,2016-09-15,32.954933,-117.105153,512256,2016-10-21,986689,Completed,
2016-09-15,1774190,2016-09-15,32.5846,-117.016708,506551,2016-10-07,976036,Completed,
2016-09-13,1792184,2016-09-15,32.804434,-117.055086,511604,2016-09-28,985488,Completed,
2016-09-13,1792171,2016-09-15,32.685561,-117.106662,511602,2016-10-09,985486,Completed,
2016-09-15,1690195,2016-09-15,32.686102,-117.103115,482483,,931324,Issued,
2016-09-13,1792624,2016-09-15,32.573652,-117.02815,511674,2016-11-18,985610,Completed,
2016-09-13,1792236,2016-09-15,32.820753,-117.088437,511620,2016-10-02,985519,Completed,
2016-09-15,1689989,2016-09-15,32.708316,-117.132279,482424,2016-09-26,931211,Completed,
2016-09-13,1792148,2016-09-15,33.040227,-117.086525,511597,2016-10-05,985474,Completed,
2016-09-13,1792189,2016-09-15,32.991545,-117.167049,511607,2016-10-11,985494,Completed,
